subject	segment	cloze	lab	item	n400
glas004	49	40	glas	149	11.87
glas004	50	100	glas	141	-18.78
glas004	51	13	glas	147	12.43
glas004	52	77	glas	154	3.57
glas004	53	7	glas	159	19.94
glas004	54	67	glas	145	13.21
glas004	55	93	glas	153	10.72
glas004	56	0	glas	156	0.06
glas004	57	37	glas	150	2.75
glas004	58	69	glas	157	4.84
glas004	59	60	glas	155	-0.68
glas004	60	0	glas	179	8.46
glas004	61	93	glas	169	9.76
glas004	62	93	glas	165	-12.13
glas004	63	97	glas	178	17.81
glas004	64	0	glas	175	-5.99
glas004	65	34	glas	161	-16.95
glas004	66	70	glas	162	12.76
glas004	67	10	glas	168	-10.57
glas004	68	100	glas	177	-24.27
glas004	69	93	glas	174	-3.61
glas004	70	77	glas	164	2.53
glas004	71	0	glas	176	2.96
glas004	72	0	glas	172	3.60
glas004	73	80	glas	173	-22.44
glas004	74	0	glas	163	2.37
glas004	75	0	glas	167	-3.74
glas004	76	57	glas	170	23.31
glas004	77	23	glas	166	-1.67
glas004	78	0	glas	180	-10.83
glas004	79	0	glas	171	15.28
glas005	1	0	glas	107	-15.29
glas005	2	0	glas	119	-1.59
glas005	3	34	glas	108	-9.61
glas005	4	0	glas	116	-4.67
glas005	5	97	glas	113	15.29
glas005	6	0	glas	115	-10.64
glas005	7	87	glas	118	-4.04
glas005	8	100	glas	106	-4.39
glas005	9	93	glas	109	1.73
glas005	10	20	glas	104	-6.72
glas005	11	93	glas	105	-10.07
glas005	12	90	glas	114	-4.96
glas005	13	13	glas	112	-8.29
glas005	14	62	glas	117	-3.07
glas005	15	0	glas	120	-4.18
glas005	16	80	glas	110	21.84
glas005	17	7	glas	111	1.34
glas005	18	7	glas	103	-8.14
glas005	19	100	glas	102	12.42
glas005	20	97	glas	101	-1.47
glas005	21	90	glas	130	19.20
glas005	22	67	glas	128	-12.95
glas005	23	90	glas	129	3.50
glas005	24	87	glas	126	-7.39
glas005	25	3	glas	132	-2.64
glas005	26	77	glas	121	4.54
glas005	27	0	glas	135	-0.47
glas005	28	0	glas	127	-5.44
glas005	29	93	glas	138	-2.04
glas005	30	40	glas	124	8.70
glas005	31	0	glas	140	-19.22
glas005	32	80	glas	137	-6.88
glas005	33	7	glas	136	-9.44
glas005	34	97	glas	125	15.10
glas005	35	0	glas	139	2.59
glas005	36	0	glas	131	13.26
glas005	37	53	glas	133	-1.18
glas005	38	97	glas	134	1.66
glas005	39	53	glas	122	5.26
glas005	40	3	glas	123	-2.66
glas005	41	27	glas	160	-6.42
glas005	42	60	glas	155	-8.02
glas005	43	40	glas	149	-6.47
glas005	44	63	glas	146	-11.47
glas005	45	0	glas	156	-11.65
glas005	46	69	glas	157	5.25
glas005	47	0	glas	148	-11.41
glas005	48	93	glas	153	13.44
glas005	49	13	glas	147	0.72
glas005	50	3	glas	151	-2.87
glas005	51	7	glas	159	-5.97
glas005	52	0	glas	152	13.48
glas005	53	100	glas	141	6.59
glas005	54	67	glas	145	-1.31
glas005	55	77	glas	154	-9.24
glas005	56	37	glas	142	10.47
glas005	57	47	glas	144	-1.40
glas005	58	73	glas	158	7.48
glas005	59	37	glas	150	-0.74
glas005	60	40	glas	143	9.81
glas005	61	10	glas	168	-1.79
glas005	62	57	glas	170	3.07
glas005	63	0	glas	163	-1.94
glas005	64	0	glas	167	-6.50
glas005	65	0	glas	172	-9.87
glas005	66	100	glas	177	-11.82
glas005	67	23	glas	166	26.70
glas005	68	97	glas	178	2.29
glas005	69	93	glas	169	-9.65
glas005	70	93	glas	174	-9.20
glas005	71	93	glas	165	9.29
glas005	72	80	glas	173	-1.80
glas005	73	0	glas	175	6.69
glas005	74	0	glas	179	-5.53
glas005	75	0	glas	176	-3.56
glas005	76	34	glas	161	5.40
glas005	77	0	glas	171	3.19
glas005	78	77	glas	164	6.38
glas005	79	70	glas	162	2.00
glas005	80	0	glas	180	4.09
glas006	1	93	glas	104	0.26
glas006	2	100	glas	119	-11.37
glas006	3	100	glas	103	1.93
glas006	4	80	glas	107	-7.06
glas006	5	0	glas	106	7.79
glas006	6	3	glas	102	1.68
glas006	7	0	glas	118	-5.30
glas006	8	97	glas	108	-3.01
glas006	9	0	glas	114	5.57
glas006	10	90	glas	115	-6.58
glas006	11	87	glas	111	-3.68
glas006	12	93	glas	116	-7.69
glas006	13	0	glas	113	8.26
glas006	14	90	glas	120	-3.34
glas006	15	0	glas	117	-0.48
glas006	16	100	glas	112	4.98
glas006	17	3	glas	109	-7.63
glas006	18	0	glas	101	2.63
glas006	19	3	glas	110	-7.91
glas006	20	0	glas	105	0.85
glas006	21	97	glas	139	-3.40
glas006	22	30	glas	134	-1.41
glas006	23	80	glas	132	5.70
glas006	24	93	glas	124	6.11
glas006	25	0	glas	137	-0.23
glas006	26	97	glas	135	0.29
glas006	27	77	glas	136	-0.68
glas006	28	17	glas	122	0.77
glas006	29	0	glas	133	9.45
glas006	30	0	glas	125	0.83
glas006	31	93	glas	140	1.13
glas006	32	97	glas	127	4.57
glas006	33	3	glas	121	2.48
glas006	34	0	glas	130	-1.15
glas006	35	77	glas	131	6.23
glas006	36	90	glas	129	-5.23
glas006	37	27	glas	128	-1.80
glas006	38	93	glas	123	4.09
glas006	39	0	glas	126	9.16
glas006	40	0	glas	138	-1.21
glas006	41	7	glas	153	4.98
glas006	42	90	glas	160	11.01
glas006	43	0	glas	158	4.76
glas006	44	93	glas	155	3.99
glas006	45	0	glas	157	8.05
glas006	46	73	glas	159	-7.81
glas006	47	30	glas	154	-2.33
glas006	48	93	glas	143	1.13
glas006	49	90	glas	151	-4.41
glas006	50	90	glas	144	1.41
glas006	51	87	glas	152	5.22
glas006	52	87	glas	148	-0.90
glas006	53	3	glas	150	-7.60
glas006	54	93	glas	156	2.23
glas006	55	17	glas	145	-0.02
glas006	56	7	glas	141	7.96
glas006	57	100	glas	147	-5.00
glas006	58	50	glas	149	9.58
glas006	59	13	glas	142	5.03
glas006	60	20	glas	146	-6.93
glas006	61	83	glas	178	1.65
glas006	62	90	glas	171	0.76
glas006	63	87	glas	167	0.63
glas006	64	90	glas	172	1.77
glas006	65	93	glas	177	9.16
glas006	66	7	glas	165	0.25
glas006	67	90	glas	176	5.30
glas006	68	7	glas	173	-2.79
glas006	69	0	glas	162	5.93
glas006	70	7	glas	166	3.03
glas006	71	0	glas	174	0.07
glas006	72	97	glas	180	10.65
glas006	73	3	glas	170	-2.12
glas006	74	27	glas	168	-3.21
glas006	75	60	glas	175	6.32
glas006	76	83	glas	163	-1.24
glas006	77	0	glas	169	2.32
glas006	78	0	glas	161	1.14
glas006	79	97	glas	179	8.72
glas006	80	50	glas	164	0.43
glas007	1	3	glas	109	-10.56
glas007	2	3	glas	102	-1.43
glas007	3	100	glas	112	1.32
glas007	4	80	glas	107	0.37
glas007	5	0	glas	105	9.20
glas007	6	0	glas	113	0.96
glas007	7	93	glas	116	-15.04
glas007	8	97	glas	108	8.33
glas007	9	3	glas	110	-0.11
glas007	10	87	glas	111	20.84
glas007	11	0	glas	106	-0.59
glas007	12	100	glas	119	0.55
glas007	13	0	glas	117	10.66
glas007	14	0	glas	114	7.44
glas007	15	90	glas	115	4.46
glas007	16	90	glas	120	25.28
glas007	17	93	glas	104	1.43
glas007	18	97	glas	135	-18.93
glas007	19	77	glas	136	5.26
glas007	20	97	glas	127	5.01
glas007	21	0	glas	137	-9.34
glas007	22	0	glas	138	13.51
glas007	23	93	glas	123	10.15
glas007	24	30	glas	134	15.79
glas007	25	77	glas	131	2.87
glas007	26	0	glas	130	9.29
glas007	27	0	glas	133	12.38
glas007	28	0	glas	125	12.92
glas007	29	3	glas	121	8.83
glas007	30	93	glas	124	4.36
glas007	31	27	glas	128	-6.19
glas007	32	80	glas	132	8.95
glas007	33	0	glas	126	35.13
glas007	34	17	glas	122	7.31
glas007	35	93	glas	140	10.05
glas007	36	97	glas	139	17.46
glas007	37	90	glas	129	14.03
glas007	38	90	glas	160	25.18
glas007	39	0	glas	158	12.45
glas007	40	50	glas	149	-4.45
glas007	41	0	glas	157	-2.67
glas007	42	7	glas	153	-20.02
glas007	43	93	glas	156	-5.84
glas007	44	73	glas	159	15.16
glas007	45	87	glas	152	2.61
glas007	46	90	glas	144	-16.25
glas007	47	93	glas	155	7.94
glas007	48	7	glas	141	12.59
glas007	49	3	glas	150	-20.63
glas007	50	17	glas	145	10.69
glas007	51	87	glas	148	19.97
glas007	52	90	glas	151	1.06
glas007	53	13	glas	142	-9.45
glas007	54	93	glas	143	-22.41
glas007	55	30	glas	154	8.07
glas007	56	20	glas	146	13.39
glas007	57	100	glas	147	0.46
glas007	58	7	glas	165	-1.36
glas007	59	93	glas	177	-1.03
glas007	60	83	glas	163	12.86
glas007	61	60	glas	175	11.73
glas007	62	3	glas	170	-2.18
glas007	63	90	glas	176	13.68
glas007	64	0	glas	162	5.42
glas007	65	97	glas	179	23.28
glas007	66	0	glas	169	-4.75
glas007	67	87	glas	167	2.50
glas007	68	97	glas	180	-2.94
glas007	69	7	glas	173	11.53
glas007	70	0	glas	161	-23.80
glas007	71	7	glas	166	-11.89
glas007	72	90	glas	172	0.43
glas007	73	27	glas	168	-1.47
glas007	74	0	glas	174	3.16
glas007	75	50	glas	164	13.23
glas007	76	83	glas	178	13.73
glas007	77	90	glas	171	16.57
glas008	1	0	glas	116	20.40
glas008	2	80	glas	110	-6.06
glas008	3	0	glas	107	1.36
glas008	4	100	glas	102	12.44
glas008	5	0	glas	119	23.92
glas008	6	13	glas	112	-2.06
glas008	7	97	glas	101	27.56
glas008	8	62	glas	117	18.67
glas008	9	100	glas	106	-6.07
glas008	10	20	glas	104	12.86
glas008	11	34	glas	108	1.95
glas008	12	93	glas	105	3.89
glas008	13	93	glas	109	17.56
glas008	14	0	glas	115	-10.02
glas008	15	7	glas	103	19.43
glas008	16	87	glas	118	13.28
glas008	17	7	glas	111	17.62
glas008	18	97	glas	113	5.17
glas008	19	0	glas	120	12.06
glas008	20	7	glas	136	14.76
glas008	21	97	glas	134	-5.33
glas008	22	0	glas	139	-2.38
glas008	23	0	glas	131	10.95
glas008	24	87	glas	126	15.03
glas008	25	90	glas	130	21.82
glas008	26	40	glas	124	32.94
glas008	27	97	glas	125	-1.60
glas008	28	0	glas	127	16.85
glas008	29	53	glas	122	-3.64
glas008	30	3	glas	123	5.08
glas008	31	3	glas	132	15.60
glas008	32	53	glas	133	8.44
glas008	33	67	glas	128	13.38
glas008	34	77	glas	121	-0.71
glas008	35	90	glas	129	0.07
glas008	36	93	glas	138	34.28
glas008	37	80	glas	137	21.80
glas008	38	0	glas	135	12.19
glas008	39	0	glas	140	5.24
glas008	40	73	glas	158	-0.95
glas008	41	63	glas	146	-2.28
glas008	42	37	glas	150	-0.24
glas008	43	0	glas	156	10.45
glas008	44	100	glas	141	-3.14
glas008	45	67	glas	145	11.48
glas008	46	40	glas	149	14.78
glas008	47	37	glas	142	-4.91
glas008	48	0	glas	148	9.36
glas008	49	40	glas	143	-12.41
glas008	50	77	glas	154	12.03
glas008	51	0	glas	152	-14.72
glas008	52	60	glas	155	27.69
glas008	53	93	glas	153	13.27
glas008	54	7	glas	159	17.36
glas008	55	27	glas	160	22.44
glas008	56	3	glas	151	28.49
glas008	57	69	glas	157	12.29
glas008	58	47	glas	144	6.87
glas008	59	93	glas	169	14.39
glas008	60	0	glas	176	16.03
glas008	61	23	glas	166	15.65
glas008	62	57	glas	170	-3.73
glas008	63	10	glas	168	6.65
glas008	64	0	glas	175	14.14
glas008	65	0	glas	167	14.72
glas008	66	93	glas	165	22.87
glas008	67	100	glas	177	12.71
glas008	68	0	glas	171	33.19
glas008	69	70	glas	162	14.96
glas008	70	80	glas	173	-3.52
glas008	71	34	glas	161	7.67
glas008	72	77	glas	164	0.90
glas008	73	0	glas	179	6.92
glas008	74	97	glas	178	19.83
glas008	75	0	glas	180	11.71
glas008	76	93	glas	174	6.78
glas008	77	0	glas	172	2.13
glas008	78	0	glas	163	-8.32
glas009	1	100	glas	103	-20.76
glas009	2	87	glas	111	5.99
glas009	3	0	glas	118	2.95
glas009	4	100	glas	119	-1.52
glas009	5	0	glas	106	12.37
glas009	6	0	glas	105	-0.70
glas009	7	3	glas	110	-2.99
glas009	8	93	glas	116	-0.79
glas009	9	90	glas	120	8.13
glas009	10	97	glas	108	11.17
glas009	11	80	glas	107	1.88
glas009	12	90	glas	115	0.60
glas009	13	0	glas	113	-2.16
glas009	14	3	glas	109	-4.65
glas009	15	100	glas	112	4.72
glas009	16	0	glas	101	-14.13
glas009	17	93	glas	104	-7.03
glas009	18	0	glas	114	2.94
glas009	19	3	glas	102	-3.30
glas009	20	0	glas	117	-12.09
glas009	21	93	glas	140	14.81
glas009	22	97	glas	135	1.15
glas009	23	0	glas	133	3.33
glas009	24	0	glas	138	5.24
glas009	25	0	glas	130	3.76
glas009	26	0	glas	126	-0.33
glas009	27	77	glas	131	3.68
glas009	28	90	glas	129	4.66
glas009	29	0	glas	137	-4.84
glas009	30	93	glas	123	-6.33
glas009	31	77	glas	136	-0.57
glas009	32	0	glas	125	9.30
glas009	33	93	glas	124	16.90
glas009	34	30	glas	134	3.08
glas009	35	97	glas	139	3.72
glas009	36	27	glas	128	-7.84
glas009	37	80	glas	132	-4.60
glas009	38	17	glas	122	4.67
glas009	39	97	glas	127	4.38
glas009	40	3	glas	121	-4.83
glas009	41	90	glas	151	-2.29
glas009	42	20	glas	146	-16.52
glas009	43	13	glas	142	5.61
glas009	44	87	glas	148	7.71
glas009	45	3	glas	150	-0.02
glas009	46	93	glas	156	-5.15
glas009	47	0	glas	157	2.20
glas009	48	87	glas	152	8.30
glas009	49	100	glas	147	-1.27
glas009	50	7	glas	153	16.18
glas009	51	50	glas	149	-8.94
glas009	52	7	glas	141	5.52
glas009	53	93	glas	155	-13.61
glas009	54	90	glas	144	6.40
glas009	55	73	glas	159	7.41
glas009	56	0	glas	158	-7.06
glas009	57	17	glas	145	1.33
glas009	58	93	glas	143	-8.63
glas009	59	30	glas	154	8.06
glas009	60	90	glas	160	18.96
glas009	61	0	glas	162	-4.90
glas009	62	93	glas	177	-4.47
glas009	63	0	glas	161	-2.29
glas009	64	97	glas	180	-0.01
glas009	65	50	glas	164	8.92
glas009	66	7	glas	165	1.34
glas009	67	90	glas	171	19.64
glas009	68	60	glas	175	1.88
glas009	69	0	glas	174	4.53
glas009	70	90	glas	172	13.66
glas009	71	7	glas	166	-1.29
glas009	72	83	glas	163	5.57
glas009	73	87	glas	167	-3.74
glas009	74	97	glas	179	-4.58
glas009	75	27	glas	168	-1.65
glas009	76	90	glas	176	10.81
glas009	77	3	glas	170	6.41
glas009	78	0	glas	169	4.17
glas009	79	83	glas	178	0.91
glas009	80	7	glas	173	-4.61
glas010	1	93	glas	109	13.18
glas010	2	0	glas	116	5.25
glas010	3	90	glas	114	4.76
glas010	4	93	glas	105	-4.19
glas010	5	62	glas	117	-3.43
glas010	6	80	glas	110	-16.40
glas010	7	100	glas	102	-3.16
glas010	8	7	glas	103	4.91
glas010	9	97	glas	101	7.06
glas010	10	0	glas	107	2.47
glas010	11	20	glas	104	1.50
glas010	12	34	glas	108	-2.44
glas010	13	0	glas	119	-0.90
glas010	14	0	glas	115	1.94
glas010	15	100	glas	106	2.34
glas010	16	7	glas	111	-1.29
glas010	17	0	glas	120	2.51
glas010	18	97	glas	113	10.06
glas010	19	13	glas	112	12.44
glas010	20	87	glas	118	-0.55
glas010	21	0	glas	127	-13.89
glas010	22	40	glas	124	5.42
glas010	23	97	glas	125	3.80
glas010	24	77	glas	121	2.59
glas010	25	3	glas	123	9.57
glas010	26	90	glas	130	-3.64
glas010	27	0	glas	135	-10.86
glas010	28	67	glas	128	-0.51
glas010	29	3	glas	132	9.22
glas010	30	53	glas	122	-0.75
glas010	31	87	glas	126	-0.82
glas010	32	97	glas	134	1.39
glas010	33	53	glas	133	10.13
glas010	34	0	glas	131	7.13
glas010	35	93	glas	138	4.47
glas010	36	0	glas	140	7.32
glas010	37	90	glas	129	12.40
glas010	38	7	glas	136	-5.67
glas010	39	0	glas	139	-2.22
glas010	40	80	glas	137	1.93
glas010	41	47	glas	144	-5.11
glas010	42	0	glas	152	16.20
glas010	43	100	glas	141	13.67
glas010	44	37	glas	142	8.21
glas010	45	37	glas	150	2.19
glas010	46	67	glas	145	-7.05
glas010	47	73	glas	158	10.67
glas010	48	40	glas	143	-0.75
glas010	49	0	glas	156	18.21
glas010	50	63	glas	146	-6.90
glas010	51	69	glas	157	13.55
glas010	52	0	glas	148	14.73
glas010	53	40	glas	149	-1.50
glas010	54	3	glas	151	3.92
glas010	55	7	glas	159	-5.72
glas010	56	27	glas	160	3.66
glas010	57	60	glas	155	-3.24
glas010	58	93	glas	153	-2.03
glas010	59	77	glas	154	-4.03
glas010	60	13	glas	147	-3.08
glas010	61	93	glas	165	13.07
glas010	62	93	glas	169	-2.64
glas010	63	100	glas	177	0.43
glas010	64	57	glas	170	9.32
glas010	65	0	glas	171	-7.51
glas010	66	0	glas	167	2.40
glas010	67	77	glas	164	10.21
glas010	68	34	glas	161	4.63
glas010	69	0	glas	179	4.11
glas010	70	93	glas	174	1.72
glas010	71	80	glas	173	-14.79
glas010	72	70	glas	162	28.13
glas010	73	0	glas	172	7.88
glas010	74	0	glas	180	3.45
glas010	75	97	glas	178	9.23
glas010	76	10	glas	168	-3.71
glas010	77	23	glas	166	-11.76
glas010	78	0	glas	175	1.96
glas010	79	0	glas	163	1.82
glas010	80	0	glas	176	14.57
glas011	1	0	glas	120	14.54
glas011	2	0	glas	119	9.89
glas011	3	93	glas	109	-14.77
glas011	4	97	glas	101	2.35
glas011	5	13	glas	112	-15.38
glas011	6	97	glas	113	1.01
glas011	7	7	glas	111	-3.65
glas011	8	100	glas	106	-1.84
glas011	9	7	glas	103	-4.02
glas011	10	0	glas	107	-11.07
glas011	11	20	glas	104	9.14
glas011	12	0	glas	116	3.20
glas011	13	100	glas	102	-10.94
glas011	14	90	glas	114	-7.92
glas011	15	62	glas	117	1.08
glas011	16	87	glas	118	-8.59
glas011	17	93	glas	105	-4.37
glas011	18	34	glas	108	2.56
glas011	19	80	glas	110	-0.74
glas011	20	0	glas	115	1.80
glas011	21	0	glas	131	20.95
glas011	22	0	glas	140	11.22
glas011	23	7	glas	136	2.67
glas011	24	90	glas	129	-5.92
glas011	25	0	glas	135	5.18
glas011	26	97	glas	125	1.42
glas011	27	67	glas	128	11.87
glas011	28	3	glas	132	9.98
glas011	29	93	glas	138	6.02
glas011	30	90	glas	130	3.58
glas011	31	40	glas	124	-2.03
glas011	32	97	glas	134	12.12
glas011	33	0	glas	139	7.59
glas011	34	80	glas	137	-2.67
glas011	35	87	glas	126	-0.59
glas011	36	0	glas	127	-7.90
glas011	37	3	glas	123	12.25
glas011	38	77	glas	121	7.37
glas011	39	53	glas	133	1.26
glas011	40	53	glas	122	13.99
glas011	41	40	glas	143	-3.56
glas011	42	63	glas	146	-1.82
glas011	43	47	glas	144	3.86
glas011	44	100	glas	141	-3.62
glas011	45	3	glas	151	10.63
glas011	46	27	glas	160	-8.84
glas011	47	67	glas	145	7.93
glas011	48	69	glas	157	1.37
glas011	49	0	glas	148	12.10
glas011	50	77	glas	154	16.95
glas011	51	93	glas	153	-0.32
glas011	52	40	glas	149	6.02
glas011	53	37	glas	150	2.83
glas011	54	60	glas	155	11.90
glas011	55	13	glas	147	2.94
glas011	56	73	glas	158	8.93
glas011	57	0	glas	156	13.57
glas011	58	0	glas	152	-8.78
glas011	59	37	glas	142	13.16
glas011	60	7	glas	159	-9.46
glas011	61	0	glas	176	1.47
glas011	62	23	glas	166	7.99
glas011	63	0	glas	171	8.00
glas011	64	34	glas	161	2.50
glas011	65	77	glas	164	7.72
glas011	66	0	glas	175	8.46
glas011	67	57	glas	170	-0.39
glas011	68	80	glas	173	3.20
glas011	69	0	glas	163	2.15
glas011	70	0	glas	180	-8.64
glas011	71	97	glas	178	14.12
glas011	72	93	glas	169	22.59
glas011	73	0	glas	172	-2.37
glas011	74	0	glas	179	14.35
glas011	75	0	glas	167	2.16
glas011	76	70	glas	162	-5.46
glas011	77	100	glas	177	18.19
glas011	78	10	glas	168	-4.67
glas011	79	93	glas	174	1.33
glas011	80	93	glas	165	9.42
glas012	1	0	glas	118	1.99
glas012	2	90	glas	120	6.33
glas012	3	87	glas	111	4.39
glas012	4	100	glas	103	5.37
glas012	5	100	glas	119	3.52
glas012	6	0	glas	101	-1.13
glas012	7	0	glas	114	-4.64
glas012	8	0	glas	105	-4.98
glas012	9	93	glas	104	16.04
glas012	10	0	glas	113	-3.23
glas012	11	3	glas	109	1.41
glas012	12	3	glas	110	1.93
glas012	13	80	glas	107	6.25
glas012	14	90	glas	115	-3.46
glas012	15	3	glas	102	-0.26
glas012	16	97	glas	108	2.45
glas012	17	0	glas	117	5.63
glas012	18	93	glas	116	5.62
glas012	19	100	glas	112	5.62
glas012	20	0	glas	106	6.02
glas012	21	77	glas	136	9.21
glas012	22	0	glas	133	-3.00
glas012	23	93	glas	124	1.48
glas012	24	97	glas	127	-8.56
glas012	25	0	glas	137	2.53
glas012	26	90	glas	129	2.69
glas012	27	0	glas	130	8.01
glas012	28	77	glas	131	6.76
glas012	29	0	glas	138	-1.60
glas012	30	97	glas	139	0.97
glas012	31	97	glas	135	-3.68
glas012	32	3	glas	121	0.58
glas012	33	93	glas	140	3.71
glas012	34	30	glas	134	-0.46
glas012	35	27	glas	128	6.77
glas012	36	80	glas	132	-2.80
glas012	37	0	glas	126	-2.54
glas012	38	0	glas	125	12.62
glas012	39	93	glas	123	3.44
glas012	40	17	glas	122	6.30
glas012	41	90	glas	160	-2.72
glas012	42	87	glas	152	6.73
glas012	43	17	glas	145	14.91
glas012	44	7	glas	153	0.30
glas012	45	90	glas	151	-2.02
glas012	46	7	glas	141	-5.81
glas012	47	87	glas	148	4.89
glas012	48	0	glas	157	-2.61
glas012	49	93	glas	143	2.73
glas012	50	20	glas	146	1.41
glas012	51	50	glas	149	9.41
glas012	52	0	glas	158	4.88
glas012	53	90	glas	144	-5.70
glas012	54	30	glas	154	-6.82
glas012	55	73	glas	159	5.68
glas012	56	100	glas	147	-6.26
glas012	57	93	glas	156	11.89
glas012	58	13	glas	142	-4.01
glas012	59	93	glas	155	11.52
glas012	60	90	glas	176	5.71
glas012	61	60	glas	175	-0.31
glas012	62	27	glas	168	-1.35
glas012	63	7	glas	173	5.13
glas012	64	0	glas	169	17.51
glas012	65	7	glas	166	8.13
glas012	66	97	glas	180	1.22
glas012	67	87	glas	167	-2.42
glas012	68	0	glas	162	0.46
glas012	69	0	glas	174	2.61
glas012	70	3	glas	170	8.01
glas012	71	83	glas	178	5.30
glas012	72	50	glas	164	-0.79
glas012	73	0	glas	161	0.05
glas012	74	93	glas	177	5.02
glas012	75	83	glas	163	5.03
glas012	76	90	glas	171	1.47
glas012	77	97	glas	179	7.39
glas012	78	7	glas	165	0.34
glas012	79	90	glas	172	3.58
glas013	1	34	glas	108	5.75
glas013	2	80	glas	110	5.75
glas013	3	90	glas	114	-2.04
glas013	4	62	glas	117	9.99
glas013	5	93	glas	105	8.50
glas013	6	100	glas	102	0.88
glas013	7	0	glas	116	0.07
glas013	8	13	glas	112	8.16
glas013	9	0	glas	107	-13.83
glas013	10	7	glas	111	5.35
glas013	11	20	glas	104	-2.72
glas013	12	7	glas	103	9.46
glas013	13	0	glas	115	-3.68
glas013	14	0	glas	120	-14.80
glas013	15	97	glas	113	-3.47
glas013	16	100	glas	106	6.56
glas013	17	0	glas	119	2.95
glas013	18	87	glas	118	-2.69
glas013	19	97	glas	101	18.21
glas013	20	93	glas	109	2.13
glas013	21	80	glas	137	-0.22
glas013	22	0	glas	140	13.43
glas013	23	77	glas	121	4.64
glas013	24	3	glas	132	8.77
glas013	25	3	glas	123	1.37
glas013	26	7	glas	136	-2.19
glas013	27	53	glas	122	11.89
glas013	28	67	glas	128	-2.94
glas013	29	90	glas	130	7.32
glas013	30	87	glas	126	4.26
glas013	31	40	glas	124	-7.49
glas013	32	0	glas	135	-1.93
glas013	33	53	glas	133	3.75
glas013	34	0	glas	127	-8.50
glas013	35	90	glas	129	5.62
glas013	36	0	glas	131	-2.32
glas013	37	97	glas	125	15.29
glas013	38	93	glas	138	-0.94
glas013	39	97	glas	134	1.46
glas013	40	0	glas	139	0.90
glas013	41	47	glas	144	-12.92
glas013	42	0	glas	152	-11.97
glas013	43	13	glas	147	5.44
glas013	44	40	glas	149	2.57
glas013	45	0	glas	156	14.93
glas013	46	27	glas	160	-5.14
glas013	47	63	glas	146	-1.76
glas013	48	3	glas	151	1.27
glas013	49	93	glas	153	-7.39
glas013	50	100	glas	141	9.04
glas013	51	37	glas	150	-8.01
glas013	52	7	glas	159	-1.59
glas013	53	40	glas	143	17.40
glas013	54	37	glas	142	-5.08
glas013	55	73	glas	158	5.92
glas013	56	77	glas	154	-0.10
glas013	57	69	glas	157	13.19
glas013	58	60	glas	155	9.75
glas013	59	0	glas	148	-6.17
glas013	60	67	glas	145	-12.30
glas013	61	0	glas	175	-5.92
glas013	62	97	glas	178	-8.68
glas013	63	0	glas	163	2.20
glas013	64	100	glas	177	0.42
glas013	65	57	glas	170	7.69
glas013	66	77	glas	164	0.11
glas013	67	10	glas	168	1.67
glas013	68	34	glas	161	10.69
glas013	69	93	glas	169	9.10
glas013	70	0	glas	167	0.61
glas013	71	70	glas	162	-12.29
glas013	72	80	glas	173	4.55
glas013	73	0	glas	171	3.62
glas013	74	23	glas	166	1.41
glas013	75	0	glas	179	0.34
glas013	76	0	glas	176	-8.64
glas013	77	93	glas	165	19.31
glas013	78	93	glas	174	-0.62
glas013	79	0	glas	172	8.82
glas013	80	0	glas	180	-6.68
glas014	1	0	glas	114	7.57
glas014	2	3	glas	109	-13.47
glas014	3	0	glas	117	17.27
glas014	4	0	glas	105	7.64
glas014	5	97	glas	108	3.21
glas014	6	100	glas	119	12.10
glas014	7	87	glas	111	3.92
glas014	8	93	glas	104	5.09
glas014	9	3	glas	110	-3.01
glas014	10	90	glas	115	13.30
glas014	11	100	glas	112	16.16
glas014	12	100	glas	103	-9.02
glas014	13	0	glas	101	4.99
glas014	14	0	glas	106	21.16
glas014	15	3	glas	102	9.84
glas014	16	0	glas	118	4.04
glas014	17	93	glas	116	-6.20
glas014	18	90	glas	120	2.82
glas014	19	0	glas	133	-3.18
glas014	20	0	glas	137	12.10
glas014	21	97	glas	127	9.28
glas014	22	93	glas	123	2.54
glas014	23	93	glas	124	6.40
glas014	24	90	glas	129	0.86
glas014	25	17	glas	122	10.21
glas014	26	97	glas	139	14.77
glas014	27	80	glas	132	6.35
glas014	28	93	glas	140	5.28
glas014	29	0	glas	138	-0.89
glas014	30	27	glas	128	5.25
glas014	31	97	glas	135	27.34
glas014	32	3	glas	121	12.56
glas014	33	77	glas	136	-3.43
glas014	34	30	glas	134	3.77
glas014	35	0	glas	158	4.97
glas014	36	7	glas	141	-0.45
glas014	37	87	glas	152	8.78
glas014	38	90	glas	144	-8.23
glas014	39	93	glas	155	5.81
glas014	40	93	glas	143	5.32
glas014	41	73	glas	159	9.30
glas014	42	90	glas	151	4.48
glas014	43	30	glas	154	-12.79
glas014	44	17	glas	145	6.66
glas014	45	87	glas	148	19.80
glas014	46	3	glas	150	-9.18
glas014	47	0	glas	157	-1.96
glas014	48	7	glas	153	2.82
glas014	49	13	glas	142	15.34
glas014	50	93	glas	156	21.29
glas014	51	50	glas	149	22.01
glas014	52	100	glas	147	-7.56
glas014	53	90	glas	160	-9.09
glas014	54	50	glas	164	10.39
glas014	55	90	glas	171	-4.49
glas014	56	83	glas	178	9.56
glas014	57	7	glas	173	29.61
glas014	58	7	glas	166	6.54
glas014	59	3	glas	170	13.05
